COD_UNICO_ENDERECO,COD_UF,COD_MUNICIPIO,COD_DISTRITO,COD_SUBDISTRITO,CEP,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,CAPACIDADE,IDProd
110870030,33,3305752,330575205,33057520500,24890000,-22.783465,-42.753649,,248,1008
112505978,33,3301157,330115705,33011570500,28180000,-21.55894,-41.631457,,70,1009
226231986,33,3303500,330350005,33035000517,26299234,-22.834618,-43.627665,VENDA DE LEITE EVFRANGOS,240,1010
40538567,33,3300308,330030825,33003082500,27170000,-22.394227,-43.861682,,55,1011
112892344,33,3303401,330340115,33034011500,28605702,-22.192717,-42.628119,,71,1012
110155070,33,3304003,330400315,33040031500,27175000,-22.746432,-43.857142,,123,1013
113038123,33,3301009,330100950,33010095000,28140000,-21.946377,-41.209853,SEM NOME,297,1014
110861167,33,3301405,330140510,33014051000,28740000,-22.11074,-41.785751,,8,1015
112800106,33,3302106,330210615,33021061500,28570000,-21.673048,-41.982749,CURRA,28,1016
46864827,33,3306156,330615605,33061560500,28375000,-20.865048,-41.820484,,117,1017
197678389,33,3301009,330100950,33010095000,28140000,-21.963368,-41.208634,MARCOS GONSALVES,81,1018
197686940,33,3301009,330100905,33010090509,28020823,-21.875742,-41.246212,SEM NOME,220,1019
110863701,33,3302601,330260120,33026012000,23860000,-22.894271,-43.99637,,182,1020
96503588,33,3304607,330460705,33046070500,28770000,-21.930067,-42.004578,ORDENHA,278,1021
110866822,33,3304409,330440905,33044090500,27460000,-22.750945,-44.174746,,172,1022
196915821,33,3300407,330040720,33004072000,27310000,-22.35361,-44.134592,CURRAL,199,1023
110071722,33,3305307,330530710,33053071000,28550000,-21.848662,-42.092718,,227,1024
42543123,33,3303104,330310405,33031040500,28380000,-21.001997,-41.954488,CURRAL,25,1025
217377969,33,3305158,330515805,33051580500,25780000,-22.122825,-42.760963,LAVOURA,31,1026
110871258,33,3306305,330630505,33063050500,27283370,-22.433793,-44.116234,,88,1027
110862068,33,3301900,330190019,33019001900,24846005,-22.839826,-42.805439,,165,1028
110863844,33,3302700,330270005,33027000500,24913350,-22.892762,-42.85136,,56,1029
196765553,33,3301009,330100930,33010093000,28110000,-21.755121,-41.556147,BANANA COCO LARANJA GALINHA OVOS GADO,9,1030
112537405,33,3305158,330515805,33051580500,25780000,-22.172992,-42.927582,SITIO DO ARI PEREIRA,78,1031
113564965,33,3300803,330080305,33008030500,28680000,-22.590763,-42.881092,,137,1032
110867154,33,3304508,330450820,33045082000,27660000,-22.188183,-43.651961,,189,1033
42578208,33,3302403,330240305,33024030503,27943400,-22.217442,-41.741372,AGRICULTURA DIVERSA,29,1034
99118162,33,3304003,330400310,33040031000,27175000,-22.613678,-44.05251,SEM DENOMINACAO,56,1035
40751566,33,3300936,330093605,33009360501,27998000,-22.140765,-41.64897,CRIACAO DE GADO DE CORTE,267,1036
99107736,33,3306156,330615605,33061560500,28375000,-20.863013,-41.888857,FAZENDA JACUTINGA,64,1037
41162570,33,3300605,330060515,33006051500,28372000,-21.169584,-41.580398,GALINHEIRO,17,1038
41514731,33,3301009,330100915,33010091500,28115000,-21.978754,-41.510734,CRIACAO DE GADO LEITEIRO,285,1039
40145436,33,3300209,330020915,33002091500,28974795,-22.690927,-42.236493,SITIO ARCANJO CRIACAO DE CAVALO,168,1040
42569842,33,3302403,330240305,33024030502,27910000,-22.273622,-41.807972,CRIACAO DE GADO,237,1041
112837685,33,3304607,330460720,33046072000,28777000,-21.999828,-41.831117,,250,1042
113116714,33,3302205,330220505,33022050500,28300000,-21.201476,-41.772951,,142,1043
199428579,33,3305406,330540605,33054060500,25886000,-22.090675,-42.828411,CRIACAO DE GADO,124,1044
113118282,33,3302205,330220520,33022052000,28300000,-21.269762,-42.017746,GADO DE CORTE,186,1045
199775710,33,3305703,330570305,33057030500,28637000,-22.10007,-42.737281,ROCA DO MESAQUE,210,1046
46831592,33,3305133,330513305,33051330500,28455000,-21.35646,-41.909384,CRIACAO DE GADO,114,1047
112936743,33,3305802,330580210,33058021000,25985010,-22.188136,-42.768077,,69,1048
46190815,33,3304706,330470620,33047062000,28470000,-21.532467,-42.114666,SITIO DUARTE,38,1049
113139097,33,3305703,330570325,33057032500,28637000,-22.179269,-42.70965,,286,1050
112623906,33,3301603,330160310,33016031000,28650000,-22.111774,-42.422261,,239,1051
98930038,33,3305802,330580210,33058021000,25995520,-22.202135,-42.755177,,187,1052
113037967,33,3301009,330100980,33010098000,28020884,-21.592073,-41.257944,,287,1053
110858528,33,3300159,330015905,33001590500,28495000,-21.635881,-42.077405,SITIO SANTA RITA,193,1054
98723701,33,3300407,330040715,33004071500,27330030,-22.500087,-44.2902,AGRICULTURA,32,1055
110859278,33,3300407,330040740,33004074000,27333392,-22.4656,-44.160727,,189,1056
198083591,33,3304409,330440915,33044091500,27475000,-22.888395,-44.217244,FABRICACAO QUEIJO,196,1057
112717008,33,3300902,330090205,33009020500,28430000,-21.54774,-41.877302,,79,1058
110866920,33,3304409,330440920,33044092000,27460000,-22.771658,-44.027624,,261,1059
109869634,33,3302205,330220505,33022050500,28300000,-21.289902,-41.94383,,287,1060
197203348,33,3301009,330100915,33010091500,28115000,-21.951842,-41.603945,CURRAL,103,1061
197693275,33,3301009,330100985,33010098500,28178000,-21.476132,-41.368438,SITIO NOSSO LAR,180,1062
202698291,33,3302452,330245205,33024520500,28545000,-22.026176,-42.255933,CURRAL FAZENDA SUSSEGO,180,1063
198545683,33,3304805,330480520,33048052000,28400000,-21.566181,-41.751346,CURRAL E PLANTIO,211,1064
113135977,33,3305703,330570310,33057031000,28637000,-22.159509,-42.670241,,260,1065
112728486,33,3304102,330410215,33041021500,28398000,-20.80154,-41.90552,,162,1066
199367902,33,3305901,330590110,33059011000,28757971,-22.192336,-42.217562,CEVA DE PORCO,286,1067
41514613,33,3301009,330100915,33010091500,28115000,-21.945605,-41.535225,PLANTACAO DE LARANJA MANDIOCA ETC,15,1068
42212647,33,3302205,330220520,33022052000,28300000,-21.290927,-42.051753,GADO DE LEITE,237,1069
46831299,33,3305133,330513305,33051330500,28455000,-21.350852,-41.935902,,104,1070
112836163,33,3304607,330460725,33046072500,28777000,-21.94357,-41.846426,,148,1071
99999601,33,3305703,330570310,33057031000,28637000,-22.152205,-42.6611,PLANTACAO SALSINHA,60,1072
219659967,33,3302205,330220510,33022051000,28300000,-21.320695,-41.618108,FAZENDA BOA VENTURA,142,1073
197203441,33,3301009,330100915,33010091500,28120000,-21.881922,-41.575762,CURRAL,175,1074
223157145,33,3305802,330580210,33058021000,25995520,-22.246739,-42.764899,COUVE FLOR,156,1075
110417169,33,3301009,330100930,33010093000,28110000,-21.711122,-41.535139,,94,1076
110113972,33,3300209,330020910,33002091000,28974798,-22.764709,-42.3714,,104,1077
112826323,33,3301108,330110810,33011081000,28525000,-21.846755,-42.247877,CURRAL,222,1078
110150034,33,3305406,330540625,33054062500,25884000,-22.110446,-42.829042,,91,1079
110573597,33,3305208,330520805,33052080500,28949000,-22.680634,-42.166723,,251,1080
199485259,33,3304755,330475505,33047550500,28230000,-21.479303,-41.134974,PONTA DA ILHA,159,1081
110859914,33,3300902,330090220,33009022000,28435000,-21.360666,-41.819567,CURRAL,187,1082
197399079,33,3301009,330100935,33010093500,28175000,-21.333349,-41.278522,SITIO,203,1083
112684256,33,3300506,330050620,33005062000,28666000,-22.271658,-42.357427,,130,1084
199693579,33,3305133,330513305,33051330500,28455000,-21.354251,-41.890484,JOSE VICENTE,182,1085
112727410,33,3304102,330410215,33041021500,28390000,-20.845881,-41.887392,,288,1086
110862112,33,3302007,330200705,33020070500,23821033,-22.837931,-43.725509,,166,1087
113225605,33,3304755,330475505,33047550500,28230000,-21.500482,-41.133731,,130,1088
99024659,33,3305802,330580210,33058021000,25985010,-22.2154,-42.795453,,205,1089
41000511,33,3301207,330120715,33012071500,28640000,-21.8151,-42.468813,CURRAL,104,1090
41900234,33,3303401,330340125,33034012500,28615000,-22.41001,-42.322097,ELIAS,68,1091
198114975,33,3304524,330452405,33045240500,28890001,-22.445198,-41.89218,CRIACAO,234,1092
41159893,33,3300605,330060540,33006054000,28360000,-21.146462,-41.653436,ESTALEIRO,188,1093
199637990,33,3305000,330500030,33050003000,28200000,-21.888147,-41.121474,SEM NOME,121,1094
99023823,33,3300506,330050620,33005062000,28660000,-22.239722,-42.441303,,150,1095
99940674,33,3300407,330040720,33004072000,27310000,-22.393867,-44.089999,FAZENDA JAQUEIRA,283,1096
113042816,33,3301009,330100935,33010093500,28175000,-21.350004,-41.335428,,42,1097
42277104,33,3302254,330225405,33022540500,27580000,-22.438864,-44.608035,PARQUE NACIONAL,185,1098
199393411,33,3306156,330615605,33061560500,28375000,-20.895455,-41.894005,PLATACAO DE UVA,243,1099
197410414,33,3301009,330100985,33010098500,28020865,-21.466826,-41.2941,CRIACAO DE GADO,79,1100
99115643,33,3303906,330390620,33039062000,25770220,-22.410404,-43.31172,BAIA DE CAVALO,41,1101
198546748,33,3304805,330480525,33048052500,28400000,-21.480971,-41.784029,CURRAL,119,1102
204978672,33,3305133,330513305,33051330500,28455000,-21.411729,-41.933005,CURRAL,65,1103
202145940,33,3301504,330150405,33015040500,28540000,-22.050436,-42.373131,FAZENDA BILECO,226,1104
199044127,33,3304805,330480520,33048052000,28400000,-21.623487,-41.717216,CURRAL,161,1105
110861504,33,3301603,330160305,33016030500,28655000,-22.122922,-42.587007,,4,1106
46231193,33,3304706,330470650,33047065000,28470000,-21.616692,-42.296153,,41,1107
41514579,33,3301009,330100915,33010091500,28115000,-21.94015,-41.542088,PASTAGEM,236,1108
112728860,33,3304102,330410215,33041021500,28398000,-20.808813,-41.905273,,37,1109
110071666,33,3305307,330530705,33053070500,28550000,-21.88226,-42.17858,,237,1110
113040981,33,3301009,330100980,33010098000,28027150,-21.635529,-41.275679,,167,1111
112891090,33,3303401,330340115,33034011500,28635583,-22.283196,-42.656989,,173,1112
42544568,33,3303104,330310410,33031041000,28380000,-21.111195,-41.894319,CURRAL,47,1113
110076927,33,3304706,330470605,33047060500,28470000,-21.510078,-42.16365,SITIO SANTA MARIA,69,1114
198086878,33,3304508,330450820,33045082000,27665000,-22.202732,-43.639144,CRIACAO DE GADO,216,1115
113124548,33,3304805,330480505,33048050500,28400000,-21.844205,-41.886904,,17,1116
202791448,33,3302700,330270005,33027000500,24900020,-22.870623,-42.740561,2013,155,1117
112694575,33,3305406,330540615,33054061500,25882000,-21.926496,-42.692021,,248,1118
110864962,33,3303807,330380710,33038071000,23970000,-23.340641,-44.737228,,139,1119
197220724,33,3301009,330100940,33010094000,28020884,-21.939559,-41.099316,NAO TEM,136,1120
199489907,33,3304805,330480505,33048050500,28400000,-21.669183,-41.769856,GALINHEIRO,165,1121
46813236,33,3306107,330610720,33061072000,27600000,-22.102294,-43.816881,PRODUCAO LEITE,193,1122
201564416,33,3300159,330015905,33001590500,28495000,-21.643254,-42.14568,CURRAL,144,1123
42544728,33,3303104,330310410,33031041000,28380000,-21.023373,-41.887808,,71,1124
112802093,33,3302106,330210620,33021062000,28580000,-21.698268,-42.207886,,292,1125
112540743,33,3306156,330615605,33061560500,28375000,-20.941632,-41.845978,,257,1126
196795725,33,3301157,330115710,33011571000,28180000,-21.507068,-41.490739,CURRAL,197,1127
199711174,33,3305406,330540620,33054062000,25880000,-22.054864,-42.794273,FAZENDA BOA VISTA,81,1128
110865045,33,3303807,330380715,33038071500,23970000,-23.003102,-44.58222,,35,1129
199183605,33,3306107,330610725,33061072500,27600000,-22.224793,-43.750748,CURRAL,165,1130
196806568,33,3301306,330130605,33013060500,28860000,-22.367167,-42.256786,DEPOSITO DE BABANAS,250,1131
110115983,33,3306156,330615605,33061560500,28375000,-20.833717,-41.789712,,29,1132
112630894,33,3303856,330385610,33038561000,26980000,-22.352705,-43.328288,ESTUFA,73,1133
110870341,33,3305901,330590125,33059012500,28755000,-22.009951,-42.173642,,58,1134
204701488,33,3304805,330480505,33048050500,28400000,-21.799293,-41.858129,CURRAL,3,1135
110868290,33,3305133,330513305,33051330500,28455000,-21.340293,-41.918142,,9,1136
98782807,33,3304805,330480515,33048051500,28400000,-21.640764,-41.855667,,19,1137
112837965,33,3304607,330460735,33046073500,28777000,-22.030815,-41.850935,,254,1138
113111402,33,3302205,330220525,33022052500,28300000,-21.275339,-41.791894,,243,1139
112509279,33,3302403,330240325,33024032500,27980000,-22.231048,-41.984717,,237,1140
197714139,33,3301009,330100955,33010095500,28155000,-21.276102,-41.392159,SITIO,254,1141
110870036,33,3305752,330575205,33057520500,24890000,-22.777119,-42.750069,,85,1142
224030423,33,3301009,330100915,33010091500,28115971,-21.847124,-41.43532,CURRAL,258,1143
110573130,33,3303955,330395505,33039550500,27197000,-22.526736,-43.98074,FAZENDA SANTA BARBARA,216,1144
110869900,33,3305703,330570305,33057030500,28637000,-22.088729,-42.719576,,116,1145
199390634,33,3305133,330513305,33051330500,28455000,-21.438029,-42.002556,CURRAL,189,1146
112845919,33,3304706,330470635,33047063500,28470000,-21.524928,-42.25089,CAIAPO,177,1147
112935388,33,3305802,330580210,33058021000,25955520,-22.247246,-42.762658,ALFACES,179,1148
110868532,33,3305158,330515805,33051580500,25780000,-22.091515,-42.951018,LAVOURA,217,1149
110863881,33,3302908,330290805,33029080500,26900000,-22.469972,-43.35559,,146,1150
99485857,33,3304755,330475505,33047550500,28230000,-21.502279,-41.186403,HARAS GALOPANTE,157,1151
110858692,33,3300209,330020910,33002091000,28974795,-22.76407,-42.31624,,109,1152
110867476,33,3304706,330470650,33047065000,28470000,-21.625568,-42.289143,,138,1153
198017357,33,3303856,330385605,33038560500,26950000,-22.40114,-43.375598,HORTA DO SR MANOEL,268,1154
98801616,33,3305604,330560405,33056040500,28820000,-22.698748,-42.3704,CRIACAO DE GADO,21,1155
204684651,33,3304706,330470650,33047065000,28470000,-21.70899,-42.266977,SN,291,1156
198919289,33,3304805,330480525,33048052500,28400000,-21.58729,-41.825881,HORTA,223,1157
112937143,33,3305802,330580215,33058021500,25985010,-22.160343,-42.770691,,238,1158
40710745,33,3301157,330115705,33011570500,28180000,-21.506779,-41.585986,CURRAL DA FAZENDA PAU BRASIL,294,1159
112733034,33,3305901,330590120,33059012000,28765972,-22.211503,-42.190594,,228,1160
112501723,33,3300209,330020910,33002091000,28987500,-22.737014,-42.323758,,204,1161
205058507,33,3305406,330540610,33054061000,25882000,-22.024917,-42.97136,SITIO JOTI,204,1162
40971424,33,3300506,330050615,33005061500,28660000,-22.245728,-42.286095,SITIO DE BANANA,120,1163
98932082,33,3305901,330590120,33059012000,28765971,-22.184828,-42.171744,LAVOURA DIVERSA,236,1164
110863364,33,3302452,330245205,33024520500,28545000,-22.000193,-42.313335,,122,1165
110868789,33,3305208,330520805,33052080500,28945320,-22.734499,-42.109206,,290,1166
95245141,33,3301702,330170220,33017022000,25250646,-22.603117,-43.363997,SITIO,271,1167
43317203,33,3304102,330410215,33041021500,28398000,-20.787003,-41.882561,CURRAL DE BOVINO,287,1168
201933008,33,3300902,330090205,33009020500,28430000,-21.567768,-41.882854,BAIA DE CAVALOS,231,1169
40703962,33,3301108,330110815,33011081500,28520000,-21.858463,-42.186542,CURRAL,76,1170
218098080,33,3303500,330350005,33035000511,26021710,-22.725069,-43.440337,NENHUM,165,1171
110572847,33,3302700,330270010,33027001000,24944660,-22.872533,-42.872777,,172,1172
112893365,33,3303401,330340115,33034011500,28600991,-22.287761,-42.68492,SITIO SAO JOSE,181,1173
112937891,33,3305802,330580210,33058021000,25985010,-22.184776,-42.766627,,120,1174
197933999,33,3304201,330420110,33042011000,27540230,-22.420396,-44.39234,SANTA MONICA,269,1175
198114693,33,3304524,330452405,33045240500,28890001,-22.448029,-41.908401,CRIACAO CAVALOS,110,1176
99083002,33,3303104,330310405,33031040500,28380000,-21.095799,-41.977592,CURRAL DE BOI,16,1177
110864698,33,3303500,330350005,33035000516,26061627,-22.777738,-43.577792,,273,1178
199835781,33,3306156,330615605,33061560500,28375000,-20.870878,-41.881462,SITIO SAO JOSE,97,1179
112897413,33,3303401,330340115,33034011500,28605702,-22.208533,-42.637557,,246,1180
112716062,33,3300902,330090220,33009022000,28435000,-21.452467,-41.725698,,228,1181
202531127,33,3302106,330210620,33021062000,28580000,-21.769531,-42.125339,ALCENIR CALISTO DE OLIVEIRA,188,1182
197963119,33,3303856,330385605,33038560500,26950000,-22.370837,-43.345818,CRIADOURO DE GADO SITIO QUILOMBO,84,1183
98726982,33,3300407,330040715,33004071500,27330030,-22.488749,-44.310247,PECUARIA,233,1184
40998222,33,3301207,330120705,33012070500,28640000,-21.910851,-42.617124,,169,1185
110859708,33,3300803,330080305,33008030500,28680000,-22.616495,-42.896121,,205,1186
113045887,33,3301009,330100935,33010093500,28175000,-21.352978,-41.32261,,143,1187
112737359,33,3305901,330590115,33059011500,28750000,-22.121505,-41.959568,,217,1188
112838303,33,3304607,330460720,33046072000,28777000,-22.054907,-41.775784,,29,1189
112691929,33,3305307,330530705,33053070500,28555000,-21.991238,-42.162982,,31,1190
204695915,33,3304755,330475505,33047550500,28230000,-21.47872,-41.103147,SEM NOME,129,1191
42020571,33,3302106,330210605,33021060500,28570000,-21.661054,-42.038222,,134,1192
110859172,33,3300407,330040705,33004070500,27321575,-22.497871,-44.276547,,45,1193
112806370,33,3302106,330210605,33021060500,28570000,-21.724639,-42.09899,CURRAL,189,1194
43269486,33,3304102,330410205,33041020500,28390000,-20.962248,-42.098664,GALINHEIRO,174,1195
110858706,33,3300209,330020910,33002091000,28974798,-22.768665,-42.379369,,9,1196
197148114,33,3300902,330090220,33009022000,28450000,-21.385562,-41.897337,SITIO ANGOLINHA,117,1197
99046222,33,3300936,330093605,33009360502,27998000,-22.217882,-41.688095,,189,1198
43269470,33,3304102,330410205,33041020500,28390000,-20.974936,-42.093536,SITIO,41,1199
202560155,33,3302056,330205605,33020560500,28250000,-21.347786,-41.604612,CURRAL PARA BOIS E CAVALOS,178,1200
196693296,33,3300936,330093605,33009360503,27998000,-22.160388,-41.629458,CRIACAO DE BOVINOS,43,1201
110860260,33,3300951,330095105,33009510500,25870000,-22.066472,-43.236832,,280,1202
99237925,33,3302403,330240315,33024031500,27910000,-22.356318,-42.073009,SITIO NOSSA SENHORA APARECIDA,200,1203
112728366,33,3304102,330410215,33041021500,28398000,-20.81191,-41.854742,,169,1204
112835332,33,3304607,330460710,33046071000,28777000,-22.009231,-42.079107,,173,1205
46877073,33,3306206,330620605,33062060500,27700000,-22.362339,-43.684015,FAZENDA CAIEIRA,167,1206
110865069,33,3303807,330380715,33038071500,23970000,-23.001934,-44.559648,,25,1207
112684662,33,3300506,330050620,33005062000,28666000,-22.267872,-42.36103,,137,1208
198814662,33,3305703,330570325,33057032500,28637000,-22.142161,-42.719505,ESTUFA DO DOUGLAS,290,1209
110866348,33,3304151,330415105,33041510500,28735000,-22.119137,-41.190377,,115,1210
196894031,33,3300159,330015905,33001590500,28495000,-21.695113,-42.141308,CURRAL DO JESSE DIAS,103,1211
112735992,33,3305901,330590125,33059012500,28755000,-22.113383,-42.177336,,282,1212
110867081,33,3304508,330450805,33045080500,27660000,-22.126988,-43.621069,DESTILARIA,207,1213
113137371,33,3305703,330570310,33057031000,28637000,-22.096871,-42.650288,,1,1214
198069236,33,3304201,330420130,33042013000,27534160,-22.325279,-44.40292,SITIO SES MARIA CURRAL,239,1215
205172754,33,3305802,330580215,33058021500,25970365,-22.155945,-42.783161,SIDNEY,35,1216
96737579,33,3305802,330580210,33058021000,25961175,-22.344749,-42.802336,,158,1217
112891878,33,3303401,330340115,33034011500,28605702,-22.193199,-42.627933,TOMATE,234,1218
199236113,33,3305802,330580210,33058021000,25990210,-22.337223,-42.793777,SITIO RIACHO DOCE,59,1219
99956982,33,3300407,330040720,33004072000,27310000,-22.376871,-44.087601,SITIO DA MACA,113,1220
197363355,33,3303401,330340105,33034010500,28605000,-22.188401,-42.602479,SITIO BOA VISTA,193,1221
112942680,33,3305802,330580210,33058021000,25995415,-22.211864,-42.746048,PRODUCAO DE HORTALICAS,119,1222
113220251,33,3304755,330475515,33047551500,28230000,-21.427185,-41.188301,,261,1223
198094575,33,3304102,330410210,33041021000,28396000,-20.947395,-41.970379,DEPOSITO,218,1224
197886640,33,3303104,330310405,33031040500,28380000,-20.982977,-41.945625,CURRAL,249,1225
198546658,33,3304805,330480525,33048052500,28400000,-21.517545,-41.748481,CURRAL,175,1226
197203336,33,3301009,330100915,33010091500,28115000,-21.931111,-41.625042,CURRAL,151,1227
202123177,33,3301009,330100980,33010098000,28175000,-21.620068,-41.349087,RANCHO DOS OLIVEIRA,247,1228
113111989,33,3302205,330220535,33022053500,28300000,-21.069475,-42.102529,ARAS,69,1229
112808773,33,3302106,330210625,33021062500,28570000,-21.65396,-41.992577,CURRAL,292,1230
110866371,33,3304151,330415105,33041510500,28735000,-22.022094,-41.463596,,205,1231
110867177,33,3304508,330450820,33045082000,27660000,-22.154482,-43.66073,,274,1232
112684535,33,3300506,330050615,33005061500,28660000,-22.286802,-42.319587,,49,1233
112726576,33,3304102,330410215,33041021500,28390000,-20.845837,-41.887175,,213,1234
43272189,33,3304409,330440915,33044091500,27475000,-22.894626,-44.220371,VENDA DE HORTIFRUTOS,63,1235
112936720,33,3305802,330580210,33058021000,25985010,-22.179348,-42.75305,,263,1236
112805103,33,3302106,330210620,33021062000,28575000,-21.731293,-42.183866,CELEIRO PEQUENO DE ALIMENTOS,149,1237
199173009,33,3304706,330470635,33047063500,28470000,-21.538936,-42.272989,FAZENDA SIMAO,133,1238
197786913,33,3303609,330360905,33036090500,26600000,-22.611699,-43.679256,SITIO TAMANDARE,74,1239
112939671,33,3305802,330580210,33058021000,25995287,-22.232525,-42.765688,,52,1240
197008647,33,3300605,330060520,33006052000,28360000,-21.081648,-41.834978,CURRAL,202,1241
199151321,33,3305802,330580215,33058021500,25995470,-22.266007,-42.853562,SITIO ARCO IRIS,184,1242
112837704,33,3304607,330460735,33046073500,28777000,-22.031346,-41.895557,,138,1243
113038340,33,3301009,330100955,33010095500,28022350,-21.255178,-41.313691,,94,1244
43269218,33,3304102,330410205,33041020500,28390000,-20.947302,-42.012046,CRIACAO DE GADO,75,1245
41568055,33,3300704,330070420,33007042000,28909810,-22.625517,-42.087445,GADO BOVINO,109,1246
110870190,33,3305802,330580215,33058021500,25995470,-22.279041,-42.868954,,254,1247
113125352,33,3304805,330480520,33048052000,28400000,-21.622742,-41.740155,,274,1248
112892334,33,3303401,330340115,33034011500,28630991,-22.349076,-42.632666,,59,1249
113133283,33,3305703,330570305,33057030500,28637000,-22.080952,-42.659582,,127,1250
113139878,33,3305703,330570325,33057032500,28637000,-22.135516,-42.726621,,61,1251
110573663,33,3305752,330575205,33057520500,24890000,-22.804884,-42.732766,,89,1252
198920862,33,3304805,330480525,33048052500,28400000,-21.52773,-41.714253,CURRAL,272,1253
43274747,33,3304409,330440925,33044092500,27460000,-22.854847,-43.948883,GADO LEITERO,234,1254
196939174,33,3300225,330022505,33002250500,25845000,-22.25454,-43.106542,BAIAS DE CAVALO,77,1255
112632708,33,3303856,330385605,33038560500,26950000,-22.401782,-43.357573,PLANTACAO DE MARACUJA E GADO,126,1256
197727474,33,3301108,330110820,33011082000,28510000,-21.899486,-42.425512,SEM NOME,242,1257
198817022,33,3304805,330480510,33048051000,28400000,-21.682624,-41.862998,CURRAL,93,1258
199775192,33,3305703,330570305,33057030500,28637000,-22.083638,-42.717483,ROCA DO LEONARDO,110,1259
112827620,33,3301108,330110810,33011081000,28525000,-21.827861,-42.229648,,175,1260
197531625,33,3302205,330220505,33022050500,28300000,-21.138705,-41.809093,CURRAL NO MEIO DO NADA,81,1261
42152319,33,3302205,330220505,33022050500,28300000,-21.230915,-41.818157,LUIZ,285,1262
113227419,33,3304755,330475515,33047551500,28230000,-21.334092,-41.20907,,259,1263
198816841,33,3304805,330480510,33048051000,28400000,-21.687335,-41.880885,CURRAL,124,1264
113127895,33,3304805,330480515,33048051500,28400000,-21.62208,-41.812684,,190,1265
197196524,33,3301009,330100985,33010098500,28165000,-21.480478,-41.359897,AGROPECUARIO,230,1266
112737092,33,3305901,330590125,33059012500,28750000,-22.066142,-42.25791,,232,1267
199490510,33,3304805,330480505,33048050500,28400000,-21.659945,-41.788838,CRIACAO DE BOI,61,1268
110864587,33,3303500,330350005,33035000518,26080350,-22.704415,-43.504435,,270,1269
196982518,33,3301207,330120705,33012070500,28640000,-21.927707,-42.620002,SITIO DO MARQUINHO,83,1270
110864119,33,3303005,330300505,33030050500,28466000,-21.385454,-42.16116,,87,1271
98793067,33,3304805,330480525,33048052500,28400000,-21.563181,-41.849697,,130,1272
110870181,33,3305802,330580215,33058021500,25980350,-22.292006,-42.87309,,107,1273
99053757,33,3304706,330470605,33047060500,28470000,-21.52953,-42.163709,CRIACAODE GADO,75,1274
205060619,33,3305406,330540620,33054062000,25880000,-21.938804,-42.797388,VENDA DE GADO,129,1275
113227489,33,3304755,330475515,33047551500,28230000,-21.297918,-41.248708,FAZENDA HERVAL,236,1276
45509595,33,3304805,330480520,33048052000,28400000,-21.611123,-41.694904,SITIO PLANTACAO DE CANA E GADO LEITEIRO,249,1277
110867984,33,3304805,330480520,33048052000,28400000,-21.5914,-41.672608,,113,1278
110870465,33,3306008,330600820,33060082000,25840000,-22.119732,-43.057473,,238,1279
113213899,33,3304755,330475505,33047550500,28230000,-21.473038,-41.172413,,106,1280
98765494,33,3304805,330480515,33048051500,28420000,-21.661299,-41.910102,,182,1281
113053084,33,3301009,330100970,33010097000,28118000,-22.060975,-41.725094,CURAL,83,1282
110145563,33,3301603,330160305,33016030500,28650000,-22.018246,-42.516899,,208,1283
42275401,33,3302254,330225405,33022540500,27580000,-22.443568,-44.52238,ARMAZEM,192,1284
110869340,33,3305406,330540620,33054062000,25886000,-21.997248,-42.82343,,137,1285
110860586,33,3301108,330110810,33011081000,28525000,-21.832258,-42.351683,CURRAL,2,1286
110866564,33,3304201,330420120,33042012000,27521515,-22.258263,-44.364861,,109,1287
110865596,33,3303955,330395505,33039550500,27197000,-22.536092,-44.000448,,45,1288
199013235,33,3304706,330470625,33047062500,28470000,-21.695059,-42.236526,SN,129,1289
99161454,33,3304300,330430005,33043000500,28800000,-22.766462,-42.634973,SITIO,7,1290
113056898,33,3301009,330100945,33010094500,28165000,-21.287183,-41.44516,,164,1291
110070420,33,3304102,330410215,33041021500,28398000,-20.802707,-41.841857,,193,1292
112631005,33,3303856,330385610,33038561000,26950000,-22.335366,-43.3218,,57,1293
110153492,33,3303609,330360905,33036090500,26600000,-22.660687,-43.80657,,204,1294
110506212,33,3303401,330340115,33034011500,28635990,-22.319686,-42.645393,,39,1295
112719870,33,3300902,330090210,33009021000,28430000,-21.576546,-42.068561,,142,1296
110858519,33,3300159,330015905,33001590500,28495000,-21.64949,-42.079887,,127,1297
110861497,33,3301603,330160305,33016030500,28655000,-22.007741,-42.562556,,25,1298
41519255,33,3301009,330100930,33010093000,28020887,-21.742427,-41.620498,CURRAL,228,1299
204982778,33,3305158,330515805,33051580500,25780000,-22.149541,-42.88038,SITIO TRES IRMAOS,177,1300
110869571,33,3305554,330555405,33055540500,23898000,-22.825247,-43.724007,,18,1301
198105434,33,3304128,330412805,33041280500,27459899,-22.383974,-44.204498,FAZENDA JOSE HERZEN SALGADO ALVES,37,1302
110870173,33,3305802,330580215,33058021500,25980000,-22.130918,-42.75805,,219,1303
201681343,33,3300308,330030820,33003082000,27160000,-22.378497,-44.013518,FAZENDA SANTA RITA,64,1304
110858929,33,3300308,330030805,33003080500,27140090,-22.511873,-43.824223,,101,1305
112537303,33,3305158,330515805,33051580500,25780000,-22.195068,-42.922868,LAVOURA,261,1306
